feature_a,feature_b,spearman_correlation,abs_spearman_correlation
ret_12h,vol_96h,0.018309973694902476,0.018309973694902476
taker_buy_ratio_1h,close,-0.01826387662441721,0.01826387662441721
ret_6h,vol_168h,0.018095855942821884,0.018095855942821884
bb_bw_20h,lsr_top_level,0.017908346147356393,0.017908346147356393
ret_1h,funding_std_168h,0.017749691852291395,0.017749691852291395
macd_hist_1h,eth_ret_168h,-0.01770221508888686,0.01770221508888686
rsi_14h,hour_sin,0.017456876944399256,0.017456876944399256
ret_12h,hour_sin,0.01738189429787623,0.01738189429787623
macd_hist_1h,funding_mean_24h,-0.01722584672729688,0.01722584672729688
oi_chg_1h,high,-0.016996218005248944,0.016996218005248944
bb_pctb_20h,open,0.016895148903949622,0.016895148903949622
ret_168h,volume,-0.016863656021618493,0.016863656021618493
rsi_14h,dow_cos,0.01680764937910317,0.01680764937910317
atr_pct_14h,lsr_top_level,-0.016730402748136856,0.016730402748136856
vol_6h,taker_buy_ratio_1h,0.01672400081389894,0.01672400081389894
vol_24h,bb_pctb_20h,-0.01665339822641242,0.01665339822641242
ret_12h,high,0.016192982079002622,0.016192982079002622
oi_chg_1h,lsr_top_level,-0.01615458347745226,0.01615458347745226
trades_z_168h,high,0.016053978883773606,0.016053978883773606
dist_high_96h,funding_mean_24h,0.016047258420374123,0.016047258420374123
trades_z_168h,taker_buy_ratio_1h,0.016040461980275388,0.016040461980275388
ret_12h,dow_cos,0.015964245298452015,0.015964245298452015
ret_6h,vol_24h,0.01591437390082364,0.01591437390082364
ret_3h,vol_168h,0.0159012950072849,0.0159012950072849
ret_6h,vol_96h,0.015808819675237226,0.015808819675237226
ret_3h,vol_96h,0.0157731343738184,0.0157731343738184
ret_48h,vol_168h,0.01573276746767757,0.01573276746767757
lsr_top_chg_24h,volume,0.0157095116211695,0.0157095116211695
funding_last,btc_eth_ret_spread_24h,-0.015519973554167673,0.015519973554167673
ret_48h,funding_mean_24h,0.01550638251154708,0.01550638251154708
oi_chg_24h,dow_sin,0.015445585197645337,0.015445585197645337
vol_24h,rsi_14h,-0.015425171758628026,0.015425171758628026
funding_mean_24h,btc_eth_ret_spread_24h,-0.015376287279311281,0.015376287279311281
bb_pctb_20h,bb_bw_20h,-0.015239815002777624,0.015239815002777624
oi_chg_1h,low,-0.015195061072684932,0.015195061072684932
vol_ratio_6_96,taker_buy_ratio_24h,-0.015131194622781821,0.015131194622781821
ret_24h,vol_96h,0.015123625148390505,0.015123625148390505
ret_3h,vol_24h,0.015109634671999451,0.015109634671999451
eth_ret_168h,dow_cos,-0.015001013475861974,0.015001013475861974
lsr_top_chg_24h,close,-0.014661118798420098,0.014661118798420098
bb_bw_20h,lsr_top_chg_24h,0.014650867957287173,0.014650867957287173
lsr_top_chg_24h,low,-0.014638846544766755,0.014638846544766755
ret_1h,vol_24h,0.014633453597941364,0.014633453597941364
volume_z_168h,taker_buy_ratio_1h,0.014592207641102785,0.014592207641102785
lsr_top_chg_24h,high,-0.014586720317223193,0.014586720317223193
vol_ratio_6_96,taker_buy_ratio_1h,0.014390924437575036,0.014390924437575036
ret_1h,vol_6h,0.014196591876537521,0.014196591876537521
ret_6h,bb_bw_20h,0.014150965511330956,0.014150965511330956
vol_96h,lsr_top_level,-0.014145652743738128,0.014145652743738128
lsr_top_chg_24h,open,-0.014125463590629163,0.014125463590629163
ret_3h,bb_bw_20h,0.013970170764743408,0.013970170764743408
vol_96h,macd_hist_1h,0.013817763959129528,0.013817763959129528
oi_chg_24h,low,0.01364241914985362,0.01364241914985362
ret_6h,hour_cos,0.013634079664852028,0.013634079664852028
ret_1h,vol_168h,0.013492918191992383,0.013492918191992383
lsr_top_level,btc_eth_ret_spread_24h,0.013441946866144644,0.013441946866144644
ret_1h,open,-0.013279683140714678,0.013279683140714678
ret_12h,open,0.01325289285333299,0.01325289285333299
oi_chg_24h,close,0.013051848960113493,0.013051848960113493
ret_6h,vol_6h,-0.012989679735390868,0.012989679735390868
ret_6h,close,0.012968265026482175,0.012968265026482175
dist_low_96h,hour_sin,0.01295209507263843,0.01295209507263843
eth_ret_1h,close,0.01282570552310447,0.01282570552310447
ret_1h,trades_z_168h,-0.012623996204218424,0.012623996204218424
ret_1h,btc_eth_ret_spread_24h,-0.01254801867940176,0.01254801867940176
eth_ret_24h,dow_sin,-0.012539661870470094,0.012539661870470094
ret_6h,atr_pct_14h,-0.012470024059651618,0.012470024059651618
ret_1h,vol_96h,0.012370367863608057,0.012370367863608057
eth_ret_1h,hour_cos,0.012267890635201818,0.012267890635201818
bb_pctb_20h,dow_cos,0.012240207224377648,0.012240207224377648
ret_1h,volume_z_168h,-0.012174759823786654,0.012174759823786654
vol_168h,macd_hist_1h,0.012033712254970132,0.012033712254970132
vol_168h,rsi_14h,0.011802447207409866,0.011802447207409866
volume_z_168h,high,0.011750417273884152,0.011750417273884152
trades_z_168h,oi_chg_24h,-0.011492427489093683,0.011492427489093683
ret_3h,close,0.011340097818332525,0.011340097818332525
dist_high_24h,hour_cos,-0.011148394703385304,0.011148394703385304
oi_chg_24h,high,0.011113381658771423,0.011113381658771423
oi_chg_1h,btc_eth_ret_spread_24h,-0.011090052983071974,0.011090052983071974
macd_hist_1h,funding_std_168h,-0.010759948880359367,0.010759948880359367
taker_buy_ratio_24h,volume,-0.010645289208926273,0.010645289208926273
taker_buy_ratio_1h,volume,0.010630627967205944,0.010630627967205944
oi_chg_1h,close,-0.010583110404775378,0.010583110404775378
oi_chg_24h,open,0.010561780769829682,0.010561780769829682
ret_6h,dow_sin,-0.010544418795807049,0.010544418795807049
ret_6h,low,0.010408157257106088,0.010408157257106088
bb_pctb_20h,hour_sin,0.010295964049210125,0.010295964049210125
vol_168h,bb_pctb_20h,0.0102783087072815,0.0102783087072815
ret_96h,volume,-0.010032622765173188,0.010032622765173188
ret_168h,dow_sin,0.010022574472902238,0.010022574472902238
trades_z_168h,oi_chg_1h,-0.009820455146387292,0.009820455146387292
funding_std_168h,eth_ret_1h,0.00964135576661651,0.00964135576661651
ret_3h,dow_sin,-0.009631157855566883,0.009631157855566883
bb_bw_20h,oi_chg_1h,0.009594999421071818,0.009594999421071818
ret_24h,hour_cos,-0.009570804908043164,0.009570804908043164
atr_pct_14h,lsr_top_chg_24h,0.009474497854291445,0.009474497854291445
bb_bw_20h,dow_cos,0.009463260859233349,0.009463260859233349
funding_last,hour_sin,-0.009451860380210267,0.009451860380210267
ret_1h,vol_ratio_6_96,0.009328928990763374,0.009328928990763374
ret_96h,lsr_top_chg_24h,-0.009285133437465547,0.009285133437465547
ret_1h,bb_bw_20h,0.009090396884338896,0.009090396884338896
bb_bw_20h,hour_sin,0.00905390777643245,0.00905390777643245
taker_buy_ratio_1h,dow_cos,0.00885973246279547,0.00885973246279547
trades_z_168h,taker_buy_ratio_24h,-0.00883378169633682,0.00883378169633682
vol_24h,hour_sin,0.008831960718594933,0.008831960718594933
funding_mean_24h,eth_ret_1h,0.008712313982447475,0.008712313982447475
lsr_top_chg_24h,btc_eth_ret_spread_24h,-0.008684181736845419,0.008684181736845419
ret_6h,high,0.008682800995240367,0.008682800995240367
lsr_top_level,dow_sin,0.008586613856306024,0.008586613856306024
vol_168h,taker_buy_ratio_24h,-0.008578189218679193,0.008578189218679193
dist_high_24h,hour_sin,-0.00851321757121806,0.00851321757121806
vol_ratio_6_96,eth_ret_1h,0.008438074940248229,0.008438074940248229
eth_ret_24h,hour_cos,-0.008381431461900487,0.008381431461900487
ret_1h,lsr_top_chg_24h,-0.008264085286348168,0.008264085286348168
volume_z_168h,oi_chg_1h,-0.008223436985544237,0.008223436985544237
trades_z_168h,open,0.008143116597894984,0.008143116597894984
oi_chg_1h,dow_sin,0.008067779683593422,0.008067779683593422
ret_12h,dow_sin,-0.008012156558866857,0.008012156558866857
vol_24h,eth_ret_1h,0.00794219010822273,0.00794219010822273
vol_6h,eth_ret_1h,0.007866894750229494,0.007866894750229494
ret_1h,close,0.007721443054818407,0.007721443054818407
rsi_14h,funding_mean_24h,0.007679622192203687,0.007679622192203687
funding_mean_24h,oi_chg_1h,0.0076681713563947485,0.0076681713563947485
taker_buy_ratio_1h,dow_sin,0.007664256072102497,0.007664256072102497
vol_6h,macd_hist_1h,-0.007658116657008209,0.007658116657008209
ret_12h,bb_bw_20h,0.0076529049606334715,0.0076529049606334715
vol_168h,oi_chg_24h,-0.007589122514405379,0.007589122514405379
trades_z_168h,close,0.007548852844447417,0.007548852844447417
funding_mean_24h,dow_cos,0.00751843993887565,0.00751843993887565
bb_bw_20h,taker_buy_ratio_24h,0.00750601307844659,0.00750601307844659
funding_std_168h,oi_chg_1h,0.007381280746356037,0.007381280746356037
macd_hist_1h,dow_cos,0.007343143848036554,0.007343143848036554
eth_ret_24h,hour_sin,0.007300391166084391,0.007300391166084391
vol_6h,lsr_top_level,-0.007222274098763691,0.007222274098763691
atr_pct_14h,dow_cos,-0.007219779895883553,0.007219779895883553
ret_3h,low,0.007164299917835274,0.007164299917835274
funding_std_168h,eth_ret_168h,-0.007007815045776357,0.007007815045776357
macd_hist_1h,close,0.006863414352839664,0.006863414352839664
dist_low_168h,hour_sin,0.006845629309785095,0.006845629309785095
rsi_14h,bb_bw_20h,-0.006702661654390532,0.006702661654390532
vol_24h,lsr_top_level,0.00670044438696313,0.00670044438696313
btc_eth_ret_spread_24h,hour_cos,0.006691718948105432,0.006691718948105432
ret_1h,hour_sin,-0.006645252250336908,0.006645252250336908
lsr_top_level,hour_cos,0.0065996672127125525,0.0065996672127125525
bb_pctb_20h,funding_mean_24h,0.0065385635379397195,0.0065385635379397195
ret_24h,dow_sin,-0.006527867045106161,0.006527867045106161
ret_1h,lsr_top_level,-0.006506251852355782,0.006506251852355782
ret_3h,vol_6h,0.006464197080528858,0.006464197080528858
vol_168h,eth_ret_1h,0.006423477538299188,0.006423477538299188
ret_168h,dow_cos,-0.0064071431848815455,0.0064071431848815455
vol_ratio_6_96,high,0.006406200579886642,0.006406200579886642
ret_24h,hour_sin,0.006212941128643612,0.006212941128643612
vol_168h,oi_chg_1h,0.00621078209809979,0.00621078209809979
funding_last,eth_ret_1h,0.00620748040940338,0.00620748040940338
macd_hist_1h,low,0.006131545835079719,0.006131545835079719
vol_24h,hour_cos,-0.006070253538713807,0.006070253538713807
oi_chg_1h,dow_cos,0.0060700076128033685,0.0060700076128033685
eth_ret_1h,dow_cos,0.006038453829635613,0.006038453829635613
ret_3h,hour_cos,0.006020986010804544,0.006020986010804544
ret_96h,dow_cos,0.005971229897064533,0.005971229897064533
dist_high_96h,hour_sin,-0.005914553853382102,0.005914553853382102
dist_low_24h,btc_eth_ret_spread_24h,0.005792893071878492,0.005792893071878492
dist_low_24h,eth_ret_168h,-0.00574570489337174,0.00574570489337174
macd_hist_1h,atr_pct_14h,0.005740142908280902,0.005740142908280902
ret_3h,high,0.005555310239605955,0.005555310239605955
ret_1h,volume,-0.005452774848754538,0.005452774848754538
eth_ret_1h,low,0.005364301315860896,0.005364301315860896
volume_z_168h,low,-0.005361184628480262,0.005361184628480262
vol_96h,rsi_14h,0.005307098246180785,0.005307098246180785
eth_ret_1h,dow_sin,-0.005289771945074971,0.005289771945074971
vol_96h,taker_buy_ratio_24h,0.005134327281327196,0.005134327281327196
vol_ratio_6_96,low,-0.004918877195531482,0.004918877195531482
ret_6h,dow_cos,0.004903539583483827,0.004903539583483827
eth_ret_1h,open,-0.00486287566299123,0.00486287566299123
macd_hist_1h,high,0.004789461492290916,0.004789461492290916
dist_low_24h,hour_cos,0.004722359232102614,0.004722359232102614
rsi_14h,hour_cos,-0.004708921321574675,0.004708921321574675
ret_12h,vol_24h,0.004605028004524655,0.004605028004524655
ret_1h,funding_mean_24h,0.004584997977049946,0.004584997977049946
eth_ret_1h,high,0.0045283193945652965,0.0045283193945652965
vol_96h,oi_chg_1h,0.0044776729418145,0.0044776729418145
btc_eth_ret_spread_24h,hour_sin,-0.004443245968962305,0.004443245968962305
ret_3h,atr_pct_14h,-0.004358742756671279,0.004358742756671279
ret_6h,hour_sin,0.004312343320639572,0.004312343320639572
vol_96h,eth_ret_1h,0.004259474745570588,0.004259474745570588
ret_6h,open,0.004224702250556024,0.004224702250556024
taker_buy_ratio_24h,hour_sin,-0.004042796718228046,0.004042796718228046
vol_ratio_6_96,funding_std_168h,-0.0039499056646979105,0.0039499056646979105
ret_24h,funding_mean_24h,0.00393857399070028,0.00393857399070028
volume_z_168h,open,0.0038755793024275076,0.0038755793024275076
lsr_top_level,dow_cos,-0.003823355024792948,0.003823355024792948
oi_chg_24h,hour_sin,0.0037860963268805683,0.0037860963268805683
eth_ret_168h,dow_sin,-0.0037685436899079798,0.0037685436899079798
vol_ratio_6_96,lsr_top_level,0.003712948085955291,0.003712948085955291
taker_buy_ratio_24h,hour_cos,-0.003686710792809905,0.003686710792809905
vol_96h,taker_buy_ratio_1h,0.0036832365728191757,0.0036832365728191757
lsr_top_level,eth_ret_1h,-0.0036635935872282896,0.0036635935872282896
ret_1h,dow_sin,-0.003618805575122591,0.003618805575122591
vol_168h,dow_sin,-0.0036084261430098003,0.0036084261430098003
ret_1h,atr_pct_14h,0.003422132472761871,0.003422132472761871
eth_ret_1h,hour_sin,-0.003414039993613085,0.003414039993613085
dow_cos,high,0.003369114695741933,0.003369114695741933
volume_z_168h,close,0.0032737768770692397,0.0032737768770692397
lsr_top_chg_24h,hour_sin,0.003256061790307249,0.003256061790307249
ret_48h,vol_96h,-0.003199622125420843,0.003199622125420843
ret_12h,funding_last,-0.003171005222426616,0.003171005222426616
funding_std_168h,dow_sin,-0.0031186245044397118,0.0031186245044397118
dow_sin,high,0.003003581901390663,0.003003581901390663
vol_168h,taker_buy_ratio_1h,0.0029969580984244575,0.0029969580984244575
dow_cos,close,0.0029850928154136515,0.0029850928154136515
ret_48h,hour_sin,0.002874138034190217,0.002874138034190217
vol_96h,bb_pctb_20h,0.002862693791768865,0.002862693791768865
dow_cos,open,0.0028497258793856953,0.0028497258793856953
taker_buy_ratio_1h,lsr_top_chg_24h,-0.002762755583873104,0.002762755583873104
rsi_14h,funding_last,0.002719765355433801,0.002719765355433801
macd_hist_1h,open,0.002690088470077587,0.002690088470077587
dow_cos,low,0.002651769286402821,0.002651769286402821
bb_bw_20h,eth_ret_1h,0.002631396115213052,0.002631396115213052
lsr_top_chg_24h,eth_ret_1h,-0.0025597760151606034,0.0025597760151606034
ret_3h,funding_last,-0.0025052852786928495,0.0025052852786928495
hour_sin,high,-0.002455315459512794,0.002455315459512794
eth_ret_168h,hour_cos,-0.0024479911439126262,0.0024479911439126262
volume_z_168h,taker_buy_ratio_24h,-0.0024022308675512075,0.0024022308675512075
dist_high_168h,dow_sin,0.002328486641168254,0.002328486641168254
ret_1h,funding_last,0.0023001311743084643,0.0023001311743084643
dist_high_168h,hour_sin,-0.002297285127512182,0.002297285127512182
hour_sin,low,0.002290862116462934,0.002290862116462934
dow_sin,low,-0.00228729970087455,0.00228729970087455
vol_24h,oi_chg_1h,-0.0022839236572449306,0.0022839236572449306
ret_3h,vol_ratio_6_96,-0.0022464521514233503,0.0022464521514233503
vol_96h,hour_sin,0.0021848416506656805,0.0021848416506656805
ret_6h,funding_mean_24h,0.0021422999639305004,0.0021422999639305004
lsr_top_chg_24h,hour_cos,-0.0021216653415314516,0.0021216653415314516
dist_high_168h,hour_cos,-0.002084970185664117,0.002084970185664117
ret_1h,high,-0.002077012727145208,0.002077012727145208
ret_1h,hour_cos,-0.0020275976795170706,0.0020275976795170706
volume_z_168h,oi_chg_24h,-0.0019963821633353683,0.0019963821633353683
ret_12h,funding_mean_24h,0.0019718203375532145,0.0019718203375532145
ret_3h,dow_cos,-0.001886798833915925,0.001886798833915925
dist_low_168h,hour_cos,0.0018482461391241293,0.0018482461391241293
oi_chg_24h,hour_cos,0.001798207505478159,0.001798207505478159
ret_12h,hour_cos,0.0017462940761358914,0.0017462940761358914
ret_1h,dow_cos,0.0017225816728142535,0.0017225816728142535
ret_1h,low,-0.0017124582676748868,0.0017124582676748868
dist_low_96h,hour_cos,0.0016834019880573334,0.0016834019880573334
vol_168h,dow_cos,-0.0014766251943365075,0.0014766251943365075
lsr_top_level,hour_sin,-0.0014683625686945233,0.0014683625686945233
ret_3h,hour_sin,-0.0014506404724596532,0.0014506404724596532
hour_sin,hour_cos,-0.001388712124724471,0.001388712124724471
vol_168h,eth_ret_24h,-0.0013797331354458444,0.0013797331354458444
oi_chg_1h,volume,-0.0013719533766812495,0.0013719533766812495
vol_168h,hour_sin,0.0013126408760985888,0.0013126408760985888
eth_ret_168h,hour_sin,0.0013018966679548241,0.0013018966679548241
bb_pctb_20h,funding_last,0.001297560047240155,0.001297560047240155
funding_std_168h,hour_sin,0.0011989105155140974,0.0011989105155140974
trades_z_168h,low,-0.001168972433357636,0.001168972433357636
vol_24h,taker_buy_ratio_1h,0.0011641239410456806,0.0011641239410456806
atr_pct_14h,eth_ret_1h,0.0011579582195439264,0.0011579582195439264
vol_ratio_6_96,open,0.0010902112595836796,0.0010902112595836796
dist_high_96h,hour_cos,-0.001042316976228097,0.001042316976228097
hour_cos,low,0.0009993563063620012,0.0009993563063620012
ret_168h,hour_sin,0.0009908988538780503,0.0009908988538780503
vol_ratio_6_96,close,0.000930081209537739,0.000930081209537739
ret_96h,hour_sin,0.0009244374573470666,0.0009244374573470666
ret_48h,hour_cos,0.000888417288075313,0.000888417288075313
vol_96h,hour_cos,-0.0008601586066698545,0.0008601586066698545
hour_cos,high,-0.0008302565226756017,0.0008302565226756017
bb_bw_20h,taker_buy_ratio_1h,-0.0007870413882164829,0.0007870413882164829
vol_6h,taker_buy_ratio_24h,-0.0007409728151858693,0.0007409728151858693
ret_6h,funding_last,-0.0007225278632057925,0.0007225278632057925
funding_std_168h,hour_cos,0.0007001591811788972,0.0007001591811788972
ret_168h,hour_cos,-0.00066536608573361,0.00066536608573361
ret_3h,open,-0.0006601774273372607,0.0006601774273372607
taker_buy_ratio_1h,hour_cos,0.0006566288579893879,0.0006566288579893879
funding_mean_24h,hour_cos,-0.0006229371290361456,0.0006229371290361456
funding_mean_24h,hour_sin,-0.0005521552346105828,0.0005521552346105828
dow_sin,open,0.0005298461438006661,0.0005298461438006661
hour_sin,dow_sin,-0.0004532737073058252,0.0004532737073058252
dow_sin,close,0.0004044088388322731,0.0004044088388322731
macd_hist_1h,hour_cos,-0.0003237040126893873,0.0003237040126893873
atr_pct_14h,taker_buy_ratio_1h,0.0003120633954447283,0.0003120633954447283
ret_3h,funding_mean_24h,0.0002783033701789617,0.0002783033701789617
hour_sin,open,-0.00027027189577381216,0.00027027189577381216
vol_168h,hour_cos,0.00023312431349530304,0.00023312431349530304
hour_sin,close,-0.00021194719977956264,0.00021194719977956264
hour_cos,open,0.00020329352621225352,0.00020329352621225352
hour_cos,close,0.0001959682812229953,0.0001959682812229953
hour_cos,dow_cos,0.00014934375511129096,0.00014934375511129096
oi_chg_24h,volume,-0.00011867564785448144,0.00011867564785448144
bb_pctb_20h,hour_cos,0.00011486603931864458,0.00011486603931864458
vol_24h,taker_buy_ratio_24h,-6.30218619691861e-05,6.30218619691861e-05
hour_cos,dow_sin,4.361554769803153e-05,4.361554769803153e-05
ret_96h,hour_cos,-2.9924599110850374e-05,2.9924599110850374e-05
hour_sin,dow_cos,2.2829238766314108e-05,2.2829238766314108e-05
ret_1h,ret_1h,,
ret_3h,ret_1h,,
ret_3h,ret_3h,,
ret_6h,ret_1h,,
ret_6h,ret_3h,,
ret_6h,ret_6h,,
ret_12h,ret_1h,,
ret_12h,ret_3h,,
ret_12h,ret_6h,,
ret_12h,ret_12h,,
ret_24h,ret_1h,,
ret_24h,ret_3h,,
ret_24h,ret_6h,,
ret_24h,ret_12h,,
ret_24h,ret_24h,,
ret_48h,ret_1h,,
ret_48h,ret_3h,,
ret_48h,ret_6h,,
ret_48h,ret_12h,,
ret_48h,ret_24h,,
ret_48h,ret_48h,,
ret_96h,ret_1h,,
ret_96h,ret_3h,,
ret_96h,ret_6h,,
ret_96h,ret_12h,,
ret_96h,ret_24h,,
ret_96h,ret_48h,,
ret_96h,ret_96h,,
ret_168h,ret_1h,,
ret_168h,ret_3h,,
ret_168h,ret_6h,,
ret_168h,ret_12h,,
ret_168h,ret_24h,,
ret_168h,ret_48h,,
ret_168h,ret_96h,,
ret_168h,ret_168h,,
vol_6h,ret_1h,,
vol_6h,ret_3h,,
vol_6h,ret_6h,,
vol_6h,ret_12h,,
vol_6h,ret_24h,,
vol_6h,ret_48h,,
vol_6h,ret_96h,,
vol_6h,ret_168h,,
vol_6h,vol_6h,,
vol_24h,ret_1h,,
vol_24h,ret_3h,,
vol_24h,ret_6h,,
vol_24h,ret_12h,,
vol_24h,ret_24h,,
vol_24h,ret_48h,,
vol_24h,ret_96h,,
vol_24h,ret_168h,,
vol_24h,vol_6h,,
vol_24h,vol_24h,,
vol_96h,ret_1h,,
vol_96h,ret_3h,,
vol_96h,ret_6h,,
vol_96h,ret_12h,,
vol_96h,ret_24h,,
vol_96h,ret_48h,,
vol_96h,ret_96h,,
vol_96h,ret_168h,,
vol_96h,vol_6h,,
vol_96h,vol_24h,,
vol_96h,vol_96h,,
vol_168h,ret_1h,,
vol_168h,ret_3h,,
vol_168h,ret_6h,,
vol_168h,ret_12h,,
vol_168h,ret_24h,,
vol_168h,ret_48h,,
vol_168h,ret_96h,,
vol_168h,ret_168h,,
vol_168h,vol_6h,,
vol_168h,vol_24h,,
vol_168h,vol_96h,,
vol_168h,vol_168h,,
vol_ratio_6_96,ret_1h,,
vol_ratio_6_96,ret_3h,,
vol_ratio_6_96,ret_6h,,
vol_ratio_6_96,ret_12h,,
vol_ratio_6_96,ret_24h,,
vol_ratio_6_96,ret_48h,,
vol_ratio_6_96,ret_96h,,
vol_ratio_6_96,ret_168h,,
vol_ratio_6_96,vol_6h,,
vol_ratio_6_96,vol_24h,,
vol_ratio_6_96,vol_96h,,
vol_ratio_6_96,vol_168h,,
vol_ratio_6_96,vol_ratio_6_96,,
rsi_14h,ret_1h,,
rsi_14h,ret_3h,,
rsi_14h,ret_6h,,
rsi_14h,ret_12h,,
rsi_14h,ret_24h,,
rsi_14h,ret_48h,,
rsi_14h,ret_96h,,
rsi_14h,ret_168h,,
rsi_14h,vol_6h,,
rsi_14h,vol_24h,,
rsi_14h,vol_96h,,
rsi_14h,vol_168h,,
rsi_14h,vol_ratio_6_96,,
rsi_14h,rsi_14h,,
macd_hist_1h,ret_1h,,
macd_hist_1h,ret_3h,,
macd_hist_1h,ret_6h,,
macd_hist_1h,ret_12h,,
macd_hist_1h,ret_24h,,
macd_hist_1h,ret_48h,,
macd_hist_1h,ret_96h,,
macd_hist_1h,ret_168h,,
macd_hist_1h,vol_6h,,
macd_hist_1h,vol_24h,,
macd_hist_1h,vol_96h,,
macd_hist_1h,vol_168h,,
macd_hist_1h,vol_ratio_6_96,,
macd_hist_1h,rsi_14h,,
macd_hist_1h,macd_hist_1h,,
bb_pctb_20h,ret_1h,,
bb_pctb_20h,ret_3h,,
bb_pctb_20h,ret_6h,,
bb_pctb_20h,ret_12h,,
bb_pctb_20h,ret_24h,,
bb_pctb_20h,ret_48h,,
bb_pctb_20h,ret_96h,,
bb_pctb_20h,ret_168h,,
bb_pctb_20h,vol_6h,,
bb_pctb_20h,vol_24h,,
bb_pctb_20h,vol_96h,,
bb_pctb_20h,vol_168h,,
bb_pctb_20h,vol_ratio_6_96,,
bb_pctb_20h,rsi_14h,,
bb_pctb_20h,macd_hist_1h,,
bb_pctb_20h,bb_pctb_20h,,
bb_bw_20h,ret_1h,,
bb_bw_20h,ret_3h,,
bb_bw_20h,ret_6h,,
bb_bw_20h,ret_12h,,
bb_bw_20h,ret_24h,,
bb_bw_20h,ret_48h,,
bb_bw_20h,ret_96h,,
bb_bw_20h,ret_168h,,
bb_bw_20h,vol_6h,,
bb_bw_20h,vol_24h,,
bb_bw_20h,vol_96h,,
bb_bw_20h,vol_168h,,
bb_bw_20h,vol_ratio_6_96,,
bb_bw_20h,rsi_14h,,
bb_bw_20h,macd_hist_1h,,
bb_bw_20h,bb_pctb_20h,,
bb_bw_20h,bb_bw_20h,,
atr_pct_14h,ret_1h,,
atr_pct_14h,ret_3h,,
atr_pct_14h,ret_6h,,
atr_pct_14h,ret_12h,,
atr_pct_14h,ret_24h,,
atr_pct_14h,ret_48h,,
atr_pct_14h,ret_96h,,
atr_pct_14h,ret_168h,,
atr_pct_14h,vol_6h,,
atr_pct_14h,vol_24h,,
atr_pct_14h,vol_96h,,
atr_pct_14h,vol_168h,,
atr_pct_14h,vol_ratio_6_96,,
atr_pct_14h,rsi_14h,,
atr_pct_14h,macd_hist_1h,,
atr_pct_14h,bb_pctb_20h,,
atr_pct_14h,bb_bw_20h,,
atr_pct_14h,atr_pct_14h,,
dist_high_24h,ret_1h,,
dist_high_24h,ret_3h,,
dist_high_24h,ret_6h,,
dist_high_24h,ret_12h,,
dist_high_24h,ret_24h,,
dist_high_24h,ret_48h,,
dist_high_24h,ret_96h,,
dist_high_24h,ret_168h,,
dist_high_24h,vol_6h,,
dist_high_24h,vol_24h,,
dist_high_24h,vol_96h,,
dist_high_24h,vol_168h,,
dist_high_24h,vol_ratio_6_96,,
dist_high_24h,rsi_14h,,
dist_high_24h,macd_hist_1h,,
dist_high_24h,bb_pctb_20h,,
dist_high_24h,bb_bw_20h,,
dist_high_24h,atr_pct_14h,,
dist_high_24h,dist_high_24h,,
dist_low_24h,ret_1h,,
dist_low_24h,ret_3h,,
dist_low_24h,ret_6h,,
dist_low_24h,ret_12h,,
dist_low_24h,ret_24h,,
dist_low_24h,ret_48h,,
dist_low_24h,ret_96h,,
dist_low_24h,ret_168h,,
dist_low_24h,vol_6h,,
dist_low_24h,vol_24h,,
dist_low_24h,vol_96h,,
dist_low_24h,vol_168h,,
dist_low_24h,vol_ratio_6_96,,
dist_low_24h,rsi_14h,,
dist_low_24h,macd_hist_1h,,
dist_low_24h,bb_pctb_20h,,
dist_low_24h,bb_bw_20h,,
dist_low_24h,atr_pct_14h,,
dist_low_24h,dist_high_24h,,
dist_low_24h,dist_low_24h,,
dist_high_96h,ret_1h,,
dist_high_96h,ret_3h,,
dist_high_96h,ret_6h,,
dist_high_96h,ret_12h,,
dist_high_96h,ret_24h,,
dist_high_96h,ret_48h,,
dist_high_96h,ret_96h,,
dist_high_96h,ret_168h,,
dist_high_96h,vol_6h,,
dist_high_96h,vol_24h,,
dist_high_96h,vol_96h,,
dist_high_96h,vol_168h,,
dist_high_96h,vol_ratio_6_96,,
dist_high_96h,rsi_14h,,
dist_high_96h,macd_hist_1h,,
dist_high_96h,bb_pctb_20h,,
dist_high_96h,bb_bw_20h,,
dist_high_96h,atr_pct_14h,,
dist_high_96h,dist_high_24h,,
dist_high_96h,dist_low_24h,,
dist_high_96h,dist_high_96h,,
dist_low_96h,ret_1h,,
dist_low_96h,ret_3h,,
dist_low_96h,ret_6h,,
dist_low_96h,ret_12h,,
dist_low_96h,ret_24h,,
dist_low_96h,ret_48h,,
dist_low_96h,ret_96h,,
dist_low_96h,ret_168h,,
dist_low_96h,vol_6h,,
dist_low_96h,vol_24h,,
dist_low_96h,vol_96h,,
dist_low_96h,vol_168h,,
dist_low_96h,vol_ratio_6_96,,
dist_low_96h,rsi_14h,,
dist_low_96h,macd_hist_1h,,
dist_low_96h,bb_pctb_20h,,
dist_low_96h,bb_bw_20h,,
dist_low_96h,atr_pct_14h,,
dist_low_96h,dist_high_24h,,
dist_low_96h,dist_low_24h,,
dist_low_96h,dist_high_96h,,
dist_low_96h,dist_low_96h,,
dist_high_168h,ret_1h,,
dist_high_168h,ret_3h,,
dist_high_168h,ret_6h,,
dist_high_168h,ret_12h,,
dist_high_168h,ret_24h,,
