feature_a,feature_b,spearman_correlation,abs_spearman_correlation
btc_ret_3,compression_release_up,0.3168300703849885,0.3168300703849885
eth_btc_ratio_change,range_contraction_breakout_dir,0.31658348901768857,0.31658348901768857
fvg_dist,cvd_48,0.31593732654793377,0.31593732654793377
quote_volume_btc,btc_eth_volume_rank_spread,0.3158046847199574,0.3158046847199574
rsi,funding_oi_divergence,-0.3155874628675609,0.3155874628675609
cvd_breakout_z,vwap_dist_24,0.315435038074735,0.315435038074735
btc_impulse_x_eth_beta,range_contraction_breakout_dir,0.31500753850941454,0.31500753850941454
crowded_short_squeeze_risk,jump_z,0.3148424833948581,0.3148424833948581
sum_open_interest_value,btc_corr_60,-0.3147193488486925,0.3147193488486925
vwap_dist_24,funding_oi_divergence,-0.31428462344308716,0.31428462344308716
log_return,crowded_short_squeeze_risk,0.3142549803799672,0.3142549803799672
volume_btc,big_trade_ratio,0.3141461235303438,0.3141461235303438
btc_ret_3,range_contraction_breakout_dir,0.3140888516307147,0.3140888516307147
btc_impulse_x_eth_beta,cross_scale_curvature,-0.31406115332472645,0.31406115332472645
dual_momentum,funding_pressure,0.3138321817697128,0.3138321817697128
btc_ret_3,cross_scale_curvature,-0.3132037610615109,0.3132037610615109
kalman_velocity,crowding_pressure,0.31316713275086294,0.31316713275086294
last_funding_rate,funding_abs,0.31301688787204873,0.31301688787204873
count_long_short_ratio,squeeze_power,-0.31285509922115007,0.31285509922115007
taker_acceleration,btc_ret_z_48,0.3128055068968355,0.3128055068968355
kalman_velocity,eth_btc_ret_spread_48,0.3126685102296035,0.3126685102296035
btc_ret_6,range_contraction_breakout_dir,0.3122766789349981,0.3122766789349981
taker_acceleration,eth_btc_ratio_change,0.31216146294106883,0.31216146294106883
mtf_trend_1h,btc_ret_z_48,0.3119313879798349,0.3119313879798349
vwap_dist_288,sig_trend_health,0.31188360016534217,0.31188360016534217
cvp_poc_dist,funding_price_divergence,0.311303006289296,0.311303006289296
rsi,cvd_slope_48,0.3111090625739247,0.3111090625739247
amihud_illiquidity_z,execution_quality,-0.3105506256443512,0.3105506256443512
smart_money_flow,crowded_short_squeeze_risk,0.31046881282191074,0.31046881282191074
oi_change_rate,crowded_short_squeeze_risk,0.31046881282191074,0.31046881282191074
bb_width_z,rogers_satchell_vol,0.31032449240870486,0.31032449240870486
hma_slope,anchored_vwap_session_dist,0.31003362218020886,0.31003362218020886
btc_ret_6,distance_to_day_high_low_pct,0.3098787714228714,0.3098787714228714
cvd_12,distance_to_day_high_low_pct,0.3097487007780142,0.3097487007780142
quote_volume_btc,bb_width_z,0.3094317754161565,0.3094317754161565
hma_slope,sig_trend_health,0.3085011866016107,0.3085011866016107
taker_acceleration,cross_scale_curvature,-0.3083958456524771,0.3083958456524771
sum_open_interest_value,squeeze_power,0.3082228319404815,0.3082228319404815
whale_retail_ratio,btc_corr_60,-0.3075003868799728,0.3075003868799728
funding_price_divergence,eth_btc_ret_spread_48,0.307293661462699,0.307293661462699
rsi,turtle_signal,0.3068626127047989,0.3068626127047989
mtf_trend_4h,btc_impulse_x_eth_beta,0.30653064128364244,0.30653064128364244
eth_btc_ret_spread_12,crowding_pressure,0.3061446166848138,0.3061446166848138
btc_ret_6,btc_ret_z_48,0.30613807119710224,0.30613807119710224
cvp_cluster_position,jump_z,0.30591749140544233,0.30591749140544233
cvp_volume_imbalance,cvd_288,0.3058836393163949,0.3058836393163949
macd_hist,btc_impulse_x_eth_beta,0.30583522528299656,0.30583522528299656
trades,session_us,0.30582967859151455,0.30582967859151455
volume_btc,bb_width_z,0.30582650483336443,0.30582650483336443
cvp_cluster_position,vwap_dist_96,0.30568069767886485,0.30568069767886485
mtf_trend_4h,btc_ret_3,0.3056307323140786,0.3056307323140786
cvp_poc_dist,eth_btc_ret_spread_12,0.30561667422830524,0.30561667422830524
fvg_dist,vwap_dist_288,0.3054297195132935,0.3054297195132935
macd_hist,btc_ret_3,0.30462661386281836,0.30462661386281836
trade_intensity,btc_volume_impulse_z,-0.3046067054379101,0.3046067054379101
vwap_dist_24,vwap_dist_288,0.3037320313793156,0.3037320313793156
funding_price_divergence,btc_lead_eth_follow_gap_3,-0.3027670107336427,0.3027670107336427
sum_toptrader_long_short_ratio,long_squeeze_risk,0.3025401490033717,0.3025401490033717
mtf_trend_1h,vwap_dist_288,0.30222734508773247,0.30222734508773247
cvd_12,cvd_slope_12,0.30203652347406446,0.30203652347406446
net_taker_ratio,range_contraction_breakout_dir,0.30200148518974795,0.30200148518974795
session_us,btc_volume_impulse_z,0.30192555489286194,0.30192555489286194
taker_acceleration,btc_ret_1,0.3015865829569407,0.3015865829569407
count_long_short_ratio,last_funding_rate,-0.3015396538868303,0.3015396538868303
cvp_cluster_position,fibonacci_level,0.3013911099311432,0.3013911099311432
fibonacci_level,kalman_velocity,0.3012006471800518,0.3012006471800518
price_cvd_divergence,crowding_pressure,0.30084941016271277,0.30084941016271277
log_return,cvp_cluster_position,0.30062808713792205,0.30062808713792205
btc_ret_1,btc_breakout_eth_lag_dir,0.3005100672553316,0.3005100672553316
fvg_dist,regime_persistence,0.3003975971503508,0.3003975971503508
cvd_breakout_z,regime_persistence,0.30017580794084586,0.30017580794084586
realized_skewness,distance_to_day_high_low_pct,0.2999035344810692,0.2999035344810692
vwap_dist_24,regime_persistence,0.29967927318953547,0.29967927318953547
btc_ret_12,range_contraction_breakout_dir,0.29912691166731276,0.29912691166731276
volume,session_us,0.29905563993675605,0.29905563993675605
mean_reversion_z,kalman_velocity,-0.2987856135611802,0.2987856135611802
session_us,garch_vol_z,0.29854670732318755,0.29854670732318755
cvd_slope_12,cvd_slope_48,0.29851452857477806,0.29851452857477806
count_long_short_ratio,vwap_dist_288,-0.2984169763520241,0.2984169763520241
big_trade_ratio,amihud_illiquidity_z,-0.2974567484736993,0.2974567484736993
net_taker_ratio,btc_lead_eth_follow_gap_3,-0.2971222776756542,0.2971222776756542
funding_roc_48,funding_roc_288,0.29636541653264303,0.29636541653264303
eth_btc_beta_residual_z,oi_up_price_down,-0.2962071075586274,0.2962071075586274
funding_price_divergence,crowding_pressure,0.295908330506781,0.295908330506781
volume_profile_signal,kalman_velocity,-0.29588420476692934,0.29588420476692934
macd_hist,sig_trend_health,0.29568589675840157,0.29568589675840157
rsi,compression_release_up,0.295641526756022,0.295641526756022
mtf_trend_1h,cvd_breakout_z,0.2955674077195043,0.2955674077195043
btc_ret_6,vwap_dist_96,0.29523482282383323,0.29523482282383323
eth_btc_ratio_change,ofi_acceleration,0.2951270124804668,0.2951270124804668
ofi_acceleration,btc_ret_z_48,0.29485349419938356,0.29485349419938356
cvp_cluster_position,funding_oi_divergence,-0.29484134090722497,0.29484134090722497
cvd_12,range_contraction_breakout_dir,0.2944338066790004,0.2944338066790004
taker_buy_base,session_us,0.29413140351965134,0.29413140351965134
lower_wick_z,execution_quality,0.29377927795165637,0.29377927795165637
cvd_12,vwap_dist_96,0.2935920521658071,0.2935920521658071
lower_wick_z,liquidity_vacuum,-0.2934192775366258,0.2934192775366258
volume,btc_eth_volume_rank_spread,-0.2931742377342738,0.2931742377342738
cvp_poc_dist,btc_ret_12,0.2924936738601812,0.2924936738601812
quote_volume,trade_intensity,-0.29194885837581985,0.29194885837581985
hma_slope,cvp_cluster_position,0.29177765610664486,0.29177765610664486
upper_wick_z,execution_quality,0.29167776721363037,0.29167776721363037
eth_btc_ret_spread_48,crowding_pressure,0.2897344785667982,0.2897344785667982
funding_roc_12,funding_z_score,0.2892946410698332,0.2892946410698332
funding_roc_12,ou_funding_z,0.2888529076789082,0.2888529076789082
eth_btc_beta_residual_z,oi_up_price_up,0.28814441125508744,0.28814441125508744
mtf_trend_1h,cvd_slope_12,0.2880364616787846,0.2880364616787846
btc_ret_z_48,btc_breakout_eth_lag_dir,0.2878188782642527,0.2878188782642527
btc_ret_1,range_contraction_breakout_dir,0.2871973697968559,0.2871973697968559
cvd_48,vwap_dist_24,0.28711963231255233,0.28711963231255233
cvp_cluster_position,anchored_vwap_session_dist,0.28705228939515504,0.28705228939515504
mean_reversion_z,cvd_breakout_z,-0.28704899813657375,0.28704899813657375
oi_change_rate,hma_slope,0.28679888716599633,0.28679888716599633
smart_money_flow,hma_slope,0.28679888716599633,0.28679888716599633
crowded_long_unwind_risk,crowding_pressure,0.286715258914765,0.286715258914765
range_contraction_breakout_dir,distance_to_day_high_low_pct,0.2857858434358821,0.2857858434358821
taker_acceleration,mtf_trend_1h,0.28576355228241346,0.28576355228241346
count_long_short_ratio,mean_reversion_z,0.2857197182224916,0.2857197182224916
btc_ret_12,eth_btc_ret_spread_12,0.2849584548374399,0.2849584548374399
count_long_short_ratio,volume_profile_signal,0.2847692569064283,0.2847692569064283
btc_ret_z_48,range_contraction_breakout_dir,0.2846552467572715,0.2846552467572715
ofi_acceleration,btc_ret_1,0.28458304852453215,0.28458304852453215
squeeze_power,funding_abs,0.2841978259030386,0.2841978259030386
squeeze_power,dual_momentum,0.2838802196538951,0.2838802196538951
cvp_cluster_position,mean_reversion_z,-0.283713820339869,0.283713820339869
cvp_poc_dist,realized_skewness,0.28350635004901953,0.28350635004901953
btc_lead_eth_follow_gap_3,btc_impulse_x_eth_beta,-0.2813430466004796,0.2813430466004796
range_contraction_breakout_dir,oi_up_price_up,0.28006866675464787,0.28006866675464787
quote_volume,session_us,0.2799113169716617,0.2799113169716617
svps,execution_quality,-0.279878502904379,0.279878502904379
volume,chop_index,-0.27976516693109676,0.27976516693109676
realized_vol_ratio,session_us,0.2797612848107627,0.2797612848107627
mtf_trend_1h,cvd_48,0.27971865349481007,0.27971865349481007
funding_roc_48,long_squeeze_risk,0.27961053540052233,0.27961053540052233
oi_change_rate,ofi_acceleration,0.2795786035609561,0.2795786035609561
smart_money_flow,ofi_acceleration,0.2795786035609561,0.2795786035609561
kalman_velocity,cvd_slope_12,0.27942913747015363,0.27942913747015363
rsi,compression_release_down,-0.27938686684920383,0.27938686684920383
taker_buy_quote,trade_intensity,-0.27869688176663343,0.27869688176663343
count_long_short_ratio,fibonacci_level,-0.27783309922336014,0.27783309922336014
taker_buy_quote,session_us,0.27701415008173436,0.27701415008173436
funding_price_divergence,btc_impulse_x_eth_beta,0.27700508510227284,0.27700508510227284
mtf_trend_1h,eth_btc_beta_residual_z,0.27678772680882374,0.27678772680882374
upper_wick_z,liquidity_vacuum,-0.27661040164533146,0.27661040164533146
btc_ret_3,btc_lead_eth_follow_gap_3,-0.27659965529015607,0.27659965529015607
funding_price_divergence,btc_ret_3,0.2765629284875159,0.2765629284875159
cvp_volume_imbalance,cvd_12,0.276215929503317,0.276215929503317
cvd_288,anchored_vwap_session_dist,0.2761262094692052,0.2761262094692052
mtf_trend_1h,regime_persistence,0.2760121193330023,0.2760121193330023
cvp_cluster_position,volume_profile_signal,-0.2757519741316475,0.2757519741316475
range_contraction_breakout_dir,vwap_dist_96,0.27546616817820224,0.27546616817820224
net_taker_ratio,oi_up_price_down,-0.2746168276590541,0.2746168276590541
rsi,oi_up_price_up,0.2739290823193752,0.2739290823193752
taker_buy_base,chop_index,-0.27391502576458815,0.27391502576458815
funding_price_divergence,cvd_slope_48,0.27349397209331994,0.27349397209331994
smart_money_flow,kel,0.2734923752979779,0.2734923752979779
oi_change_rate,kel,0.2734923752979779,0.2734923752979779
quote_volume_btc,liquidity_vacuum,-0.2733587903393094,0.2733587903393094
oi_change_rate,kalman_velocity,0.27299389618478354,0.27299389618478354
smart_money_flow,kalman_velocity,0.27299389618478354,0.27299389618478354
quote_volume,sum_toptrader_long_short_ratio,0.272681633431255,0.272681633431255
compression_release_up,vwap_dist_24,0.27258617923161094,0.27258617923161094
mean_reversion_z,eth_btc_ret_spread_12,-0.27249294125369156,0.27249294125369156
cvp_volume_imbalance,btc_ret_6,0.2721814935472547,0.2721814935472547
mtf_trend_4h,realized_skewness,0.2720832496704519,0.2720832496704519
eth_btc_ratio_change,btc_ret_z_48,0.27202156215736994,0.27202156215736994
vwap_dist_24,cross_scale_curvature,-0.27188462480876135,0.27188462480876135
funding_roc_48,short_squeeze_risk,-0.27185722790068456,0.27185722790068456
bb_width,session_us,0.2717662205932769,0.2717662205932769
taker_buy_base,btc_eth_volume_rank_spread,-0.2715848552196139,0.2715848552196139
mtf_trend_1h,cross_scale_curvature,-0.27147933160458143,0.27147933160458143
count_long_short_ratio,long_squeeze_risk,-0.2713959262033094,0.2713959262033094
vwap_dist_24,oi_up_price_up,0.2710642244285781,0.2710642244285781
hour_sin,compression_score,0.2710020409313892,0.2710020409313892
chop_index,garch_vol_z,-0.27085251969015256,0.27085251969015256
hma_slope,crowding_pressure,0.27048035511753976,0.27048035511753976
mean_reversion_z,funding_price_divergence,-0.2699527771259858,0.2699527771259858
quote_volume,btc_eth_volume_rank_spread,-0.2695294307236902,0.2695294307236902
volume_btc,liquidity_vacuum,-0.26945071559023187,0.26945071559023187
cvp_cluster_position,price_cvd_divergence,0.2693681363547294,0.2693681363547294
cvd_slope_48,cvd_breakout_z,0.26928605091992386,0.26928605091992386
cvp_cluster_position,funding_price_divergence,0.2692046059314208,0.2692046059314208
fibonacci_level,eth_btc_ret_spread_12,0.26900867995791594,0.26900867995791594
mean_reversion_z,btc_ret_12,-0.2682894438458368,0.2682894438458368
fibonacci_level,funding_price_divergence,0.26773480863380206,0.26773480863380206
log_return,btc_ret_6,0.26750270701205636,0.26750270701205636
cvd_slope_12,btc_ret_6,0.2673910422413726,0.2673910422413726
breakout_strength,btc_ret_6,0.26718083107999835,0.26718083107999835
volume_profile_signal,btc_ret_12,-0.26685180122749697,0.26685180122749697
btc_ret_6,jump_z,0.2668149830641918,0.2668149830641918
compression_release_down,vwap_dist_24,-0.2667322023320813,0.2667322023320813
cvd_12,anchored_vwap_session_dist,0.2666921396127231,0.2666921396127231
big_trade_ratio,bb_width_z,0.26640458612885526,0.26640458612885526
volume_profile_signal,eth_btc_ret_spread_12,-0.2662756115388616,0.2662756115388616
eth_btc_ratio_change,btc_ret_1,0.26604445089814616,0.26604445089814616
last_funding_rate,dual_momentum,0.26554942219580546,0.26554942219580546
hurst_48,bb_width_pct_rank_288,0.2649770487363393,0.2649770487363393
funding_price_divergence,cvd_breakout_z,0.264694617899762,0.264694617899762
btc_ret_6,funding_oi_divergence,-0.26465252585990134,0.26465252585990134
dual_momentum,cvd_288,0.26463126080689037,0.26463126080689037
bb_width,hurst_48,0.263910744495981,0.263910744495981
btc_ret_6,sig_trend_health,0.26339310424754697,0.26339310424754697
kalman_velocity,cvd_breakout_z,0.26299515694900727,0.26299515694900727
cvp_poc_dist,cvp_cluster_position,0.26242055184341256,0.26242055184341256
btc_ret_6,anchored_vwap_session_dist,0.2622223085955159,0.2622223085955159
fibonacci_level,btc_ret_12,0.26216072142199176,0.26216072142199176
volume_profile_signal,funding_price_divergence,-0.26203001038986107,0.26203001038986107
fvg_dist,crowding_pressure,0.26181438596803003,0.26181438596803003
taker_buy_quote,sum_toptrader_long_short_ratio,0.26119139672522346,0.26119139672522346
cvp_cluster_position,vwap_dist_288,0.2611223323281775,0.2611223323281775
cvp_cluster_position,eth_btc_ret_spread_12,0.260925143195893,0.260925143195893
breakout_strength,cvd_12,0.2607596625977784,0.2607596625977784
quote_volume,chop_index,-0.2605155607935996,0.2605155607935996
realized_skewness,price_cvd_divergence,0.260057515696152,0.260057515696152
btc_corr_60,funding_pressure,-0.25989934041830004,0.25989934041830004
cvp_cluster_position,btc_lead_eth_follow_gap_3,-0.25953571083418514,0.25953571083418514
big_trade_ratio,bb_width_pct_rank_288,0.2595274084810354,0.2595274084810354
smart_money_flow,vwap_dist_24,0.25922565337604714,0.25922565337604714
oi_change_rate,vwap_dist_24,0.25922565337604714,0.25922565337604714
squeeze_power,btc_corr_60,-0.2591274967070034,0.2591274967070034
close_btc,btc_corr_60,-0.25892662243470926,0.25892662243470926
kalman_velocity,vwap_dist_288,0.2587213263829225,0.2587213263829225
cvp_cluster_position,sig_trend_health,0.25870293026047103,0.25870293026047103
big_trade_ratio,compression_score,-0.2586839273638607,0.2586839273638607
taker_acceleration,crowded_short_squeeze_risk,0.25784882425437283,0.25784882425437283
eth_btc_ratio_change,crowded_long_unwind_risk,-0.2574081803462697,0.2574081803462697
eth_btc_ratio_change,vwap_dist_24,0.2572001107393176,0.2572001107393176
hma_slope,price_cvd_divergence,0.25708571860386026,0.25708571860386026
hour_sin,garch_vol_z,-0.25701159855327255,0.25701159855327255
rsi,eth_btc_ratio_change,0.25678438337112264,0.25678438337112264
volume_profile_signal,cvd_breakout_z,-0.25659423745481424,0.25659423745481424
last_funding_rate,funding_roc_48,0.2565281816950885,0.2565281816950885
taker_buy_quote,chop_index,-0.2564497761826269,0.2564497761826269
volume,evt_excess_z,0.25589030035129734,0.25589030035129734
volume,amihud_illiquidity_z,-0.25587981257128695,0.25587981257128695
volume,evt_tail_flag,0.255346930842293,0.255346930842293
oi_change_rate,rsi,0.2549391306414842,0.2549391306414842
smart_money_flow,rsi,0.2549391306414842,0.2549391306414842
fvg_dist,jump_z,0.25413858642209924,0.25413858642209924
bb_width_z,liquidity_vacuum,-0.2540488326892484,0.2540488326892484
count_long_short_ratio,turtle_signal,-0.2539488284701015,0.2539488284701015
log_return,fvg_dist,0.253707908260812,0.253707908260812
hma_slope,cvp_poc_dist,0.25317355480902604,0.25317355480902604
realized_vol_ratio,hour_sin,-0.253044983697654,0.253044983697654
funding_price_divergence,cvd_48,0.25219075916962863,0.25219075916962863
chop_index,hurst_48,-0.25208062356899685,0.25208062356899685
taker_buy_quote,btc_eth_volume_rank_spread,-0.25193431953113554,0.25193431953113554
funding_roc_48,funding_price_divergence,-0.251932991492356,0.251932991492356
taker_buy_base,amihud_illiquidity_z,-0.25174202968842496,0.25174202968842496
squeeze_power,funding_roc_48,0.25134090319702684,0.25134090319702684
cvp_cluster_position,btc_ret_6,0.25094495726910315,0.25094495726910315
quote_volume_btc,session_europe,0.25042606052838967,0.25042606052838967
fvg_dist,funding_oi_divergence,-0.25010509250028534,0.25010509250028534
cvd_slope_48,btc_ret_12,0.2500735115655009,0.2500735115655009
btc_eth_volume_rank_spread,liquidity_vacuum,0.24970575372086676,0.24970575372086676
taker_acceleration,range_contraction_breakout_dir,0.24908304029815526,0.24908304029815526
cvp_cluster_position,turtle_signal,0.24896008131244507,0.24896008131244507
dual_momentum,mean_reversion_z,-0.24881747525238224,0.24881747525238224
btc_lead_eth_follow_gap_3,distance_to_day_high_low_pct,-0.24842053521787824,0.24842053521787824
volume_btc,session_europe,0.24835495308866556,0.24835495308866556
quote_volume,evt_excess_z,0.24821193540197237,0.24821193540197237
taker_buy_base,evt_excess_z,0.24780616302220307,0.24780616302220307
fibonacci_level,cvd_breakout_z,0.24778922639900472,0.24778922639900472
quote_volume,evt_tail_flag,0.24765139158407098,0.24765139158407098
big_trade_ratio,chop_index,-0.2473423600733932,0.2473423600733932
breakout_strength,cvd_288,0.24724184501463167,0.24724184501463167
taker_buy_base,evt_tail_flag,0.2472154823412528,0.2472154823412528
cvp_volume_imbalance,range_contraction_breakout_dir,0.24720241608106636,0.24720241608106636
cvd_breakout_z,btc_ret_12,0.24719539032597732,0.24719539032597732
cvp_cluster_position,btc_impulse_x_eth_beta,0.2468842923151139,0.2468842923151139
kalman_velocity,cvd_48,0.24670064440091397,0.24670064440091397
funding_roc_288,crowded_short_squeeze_risk,-0.24663539011070568,0.24663539011070568
breakout_strength,range_contraction_breakout_dir,0.24632449531150183,0.24632449531150183
cvp_cluster_position,btc_ret_3,0.24623773838900606,0.24623773838900606
mtf_trend_1h,btc_breakout_eth_lag_dir,0.24618831843253466,0.24618831843253466
crowded_short_squeeze_risk,cross_scale_curvature,-0.24608423847376143,0.24608423847376143
trades,evt_excess_z,0.24580630401934528,0.24580630401934528
rsi,cross_scale_curvature,-0.2453210747643213,0.2453210747643213
trades,evt_tail_flag,0.24521828615596478,0.24521828615596478
sig_trend_health,cross_scale_curvature,-0.24513166425240543,0.24513166425240543
mtf_trend_1h,crowded_short_squeeze_risk,0.24509734232749508,0.24509734232749508
rogers_satchell_vol,hour_sin,-0.2448913727888497,0.2448913727888497
cvp_cluster_position,btc_ret_12,0.24451946979382091,0.24451946979382091
garman_klass_vol,hour_sin,-0.2444611030188998,0.2444611030188998
dual_momentum,long_squeeze_risk,0.24406094137369874,0.24406094137369874
count_long_short_ratio,short_squeeze_risk,0.24403110804835138,0.24403110804835138
whale_retail_ratio,vwap_dist_288,0.2437964412566317,0.2437964412566317
short_squeeze_risk,crowded_short_squeeze_risk,0.24301218541259673,0.24301218541259673
eth_btc_ratio_change,crowded_short_squeeze_risk,0.2424476444687759,0.2424476444687759
cvp_cluster_position,compression_release_up,0.24237679862684475,0.24237679862684475
eth_btc_beta_residual_z,range_contraction_breakout_dir,0.24207540814189793,0.24207540814189793
rsi,failed_breakout_down,-0.24190690877115956,0.24190690877115956
rsi,sweep_prev_low_reclaim,-0.24187357635458173,0.24187357635458173
chop_index,liquidity_vacuum,0.24180108629806904,0.24180108629806904
volume,execution_quality,-0.24168163921327931,0.24168163921327931
btc_corr_60,session_us,0.24157378767209478,0.24157378767209478
volume,jump_flag,0.24133861486427635,0.24133861486427635
parkinson_vol,hour_sin,-0.24116849904578966,0.24116849904578966
taker_buy_quote,evt_excess_z,0.2409764171640894,0.2409764171640894
trades,chop_index,-0.24064717049573747,0.24064717049573747
fvg_dist,cvd_slope_48,0.24044944164735468,0.24044944164735468
taker_buy_quote,evt_tail_flag,0.24037406021290234,0.24037406021290234
eth_btc_ratio_change,cvp_cluster_position,0.24029170478563855,0.24029170478563855
rsi,btc_ret_1,0.24010310400846957,0.24010310400846957
btc_ret_1,vwap_dist_24,0.24006395336392583,0.24006395336392583
parkinson_vol,btc_corr_60,0.23994769629351387,0.23994769629351387
btc_lead_eth_follow_gap_3,crowded_short_squeeze_risk,-0.2398831123565115,0.2398831123565115
eth_btc_ratio_change,eth_btc_ret_spread_12,0.23972926005719644,0.23972926005719644
taker_acceleration,eth_btc_beta_residual_z,0.23967530843789794,0.23967530843789794
kalman_velocity,regime_persistence,0.23945730611277927,0.23945730611277927
last_funding_rate,btc_corr_60,-0.23942756305344873,0.23942756305344873
funding_roc_288,crowded_long_unwind_risk,0.239419779108575,0.239419779108575
eth_btc_ret_spread_12,regime_persistence,0.23917259230958166,0.23917259230958166
cvd_288,regime_persistence,0.23872429353920124,0.23872429353920124
realized_vol_ratio,evt_excess_z,0.23813789896296522,0.23813789896296522
btc_impulse_x_eth_beta,distance_to_day_high_low_pct,0.23797730556316088,0.23797730556316088
btc_ret_3,distance_to_day_high_low_pct,0.23753925448749016,0.23753925448749016
realized_vol_ratio,evt_tail_flag,0.23752000466020587,0.23752000466020587
taker_buy_base,net_taker_ratio,0.23727801931716716,0.23727801931716716
cvd_breakout_z,eth_btc_ret_spread_12,0.2372012813741303,0.2372012813741303
funding_price_divergence,regime_persistence,0.23705345477612408,0.23705345477612408
eth_btc_ret_spread_12,vwap_dist_288,0.23691046023422271,0.23691046023422271
cvd_48,btc_ret_12,0.236478881661122,0.236478881661122
whale_retail_ratio,mean_reversion_z,-0.23606840911742022,0.23606840911742022
quote_volume,amihud_illiquidity_z,-0.23595295110245154,0.23595295110245154
rsi,failed_breakout_up,0.2358473581439732,0.2358473581439732
range_contraction_breakout_dir,anchored_vwap_session_dist,0.23582313488931672,0.23582313488931672
rsi,sweep_prev_high_reclaim,0.235818063706879,0.235818063706879
whale_retail_ratio,volume_profile_signal,-0.23543697511502917,0.23543697511502917
taker_acceleration,btc_ret_6,0.2353050642111159,0.2353050642111159
turtle_signal,cvd_breakout_z,0.23525711120780932,0.23525711120780932
whale_retail_ratio,fibonacci_level,0.23521670776540926,0.23521670776540926
taker_buy_base,jump_flag,0.23415606463659197,0.23415606463659197
taker_buy_quote,amihud_illiquidity_z,-0.23362516109312922,0.23362516109312922
btc_ret_12,vwap_dist_288,0.23356211101475707,0.23356211101475707
btc_ret_1,crowded_long_unwind_risk,-0.23342734035124912,0.23342734035124912
garman_klass_vol,btc_corr_60,0.23317842608691583,0.23317842608691583
cvd_slope_48,eth_btc_ret_spread_12,0.23253771535611936,0.23253771535611936
btc_ret_6,oi_up_price_up,0.23219608932633587,0.23219608932633587
realized_skewness,cvd_48,0.2320576773592645,0.2320576773592645
btc_volume_impulse_z,evt_excess_z,0.23200256349299153,0.23200256349299153
oi_change_rate,btc_ret_6,0.23182005421748914,0.23182005421748914
smart_money_flow,btc_ret_6,0.23182005421748914,0.23182005421748914
cvp_cluster_position,compression_release_down,-0.2316733546120587,0.2316733546120587
btc_ret_z_48,crowded_long_unwind_risk,-0.23161478564806662,0.23161478564806662
btc_volume_impulse_z,evt_tail_flag,0.231410728291747,0.231410728291747
btc_lead_eth_follow_gap_3,crowding_pressure,-0.23060188465952555,0.23060188465952555
quote_volume_btc,trade_intensity,-0.23045194137476854,0.23045194137476854
btc_ret_12,regime_persistence,0.23026123551285374,0.23026123551285374
cvp_cluster_position,btc_ret_1,0.23013512497270527,0.23013512497270527
btc_ret_1,btc_ret_12,0.23011869114398537,0.23011869114398537
log_return,mtf_trend_4h,0.23010275905430974,0.23010275905430974
dual_momentum,volume_profile_signal,-0.22987483188904698,0.22987483188904698
btc_corr_60,atr_pct_rank_288,0.22974238268685598,0.22974238268685598
cvd_slope_48,range_contraction_breakout_dir,0.2296547362810793,0.2296547362810793
dual_momentum,vwap_dist_288,0.22960845394302512,0.22960845394302512
oi_change_rate,cvd_slope_12,0.2294952842105144,0.2294952842105144
smart_money_flow,cvd_slope_12,0.2294952842105144,0.2294952842105144
trades,jump_flag,0.2294951314854169,0.2294951314854169
cvp_cluster_position,eth_btc_ret_spread_48,0.2294867680949177,0.2294867680949177
cvd_breakout_z,vwap_dist_288,0.22934894151013283,0.22934894151013283
funding_price_divergence,vwap_dist_288,0.22852150398763832,0.22852150398763832
mtf_trend_4h,jump_z,0.22836222188918967,0.22836222188918967
realized_skewness,cvd_288,0.22773411198178867,0.22773411198178867
btc_ret_12,crowding_pressure,0.22762422341911684,0.22762422341911684
hurst_48,compression_score,-0.22739405714079095,0.22739405714079095
btc_breakout_eth_lag_dir,vwap_dist_24,0.22733448471662906,0.22733448471662906
quote_volume,jump_flag,0.22712230068468664,0.22712230068468664
btc_ret_1,crowded_short_squeeze_risk,0.22703045827811394,0.22703045827811394
price_cvd_divergence,btc_ret_6,0.22677364871224207,0.22677364871224207
net_taker_ratio,crowded_short_squeeze_risk,0.22669125512285376,0.22669125512285376
turtle_signal,sig_trend_health,0.22667924214239074,0.22667924214239074
cvd_288,distance_to_day_high_low_pct,0.22659650025722974,0.22659650025722974
ofi_acceleration,eth_btc_beta_residual_z,0.2264397663609424,0.2264397663609424
mtf_trend_4h,funding_oi_divergence,-0.2263564003789491,0.2263564003789491
big_trade_ratio,atr_pct_rank_288,0.2262503590081518,0.2262503590081518
btc_impulse_x_eth_beta,crowded_short_squeeze_risk,0.22610767012104074,0.22610767012104074
rogers_satchell_vol,btc_corr_60,0.22585325206029902,0.22585325206029902
hma_slope,fibonacci_level,0.22568542068811048,0.22568542068811048
btc_ret_3,crowded_short_squeeze_risk,0.2256434047853985,0.2256434047853985
rsi,btc_breakout_eth_lag_dir,0.22561646478154093,0.22561646478154093
fvg_dist,turtle_signal,0.22515993400686207,0.22515993400686207
session_us,bb_width_pct_rank_288,0.22438683216951327,0.22438683216951327
trade_intensity,amihud_illiquidity_z,0.22419886532310765,0.22419886532310765
wick_ratio,evt_excess_z,-0.2241768486348704,0.2241768486348704
wick_ratio,evt_tail_flag,-0.22412369790572628,0.22412369790572628
cvd_slope_48,btc_lead_eth_follow_gap_3,-0.22399197845637275,0.22399197845637275
net_taker_ratio,btc_ret_6,0.22384333118885422,0.22384333118885422
